filename,width,height,class,xmin,ymin,xmax,ymax,new_path,new_bb
images/rotated/7_180.jpg,500,500,waldo,290,165,281,148,images/rotated/7_180.jpg,[290 165 281 148]
images/rotated/7_270.jpg,500,500,waldo,165,210,148,219,images/rotated/7_270.jpg,[165 210 148 219]
images/rotated/8_0.jpg,500,500,waldo,208,83,213,91,images/rotated/8_0.jpg,[208  83 213  91]
images/rotated/8_90.jpg,500,500,waldo,83,292,91,287,images/rotated/8_90.jpg,[ 83 292  91 287]
images/rotated/8_180.jpg,500,500,waldo,292,417,287,409,images/rotated/8_180.jpg,[292 417 287 409]
images/rotated/8_270.jpg,500,500,waldo,417,208,409,213,images/rotated/8_270.jpg,[417 208 409 213]
images/rotated/9_0.jpg,500,500,waldo,89,386,101,404,images/rotated/9_0.jpg,[ 89 386 101 404]
images/rotated/9_90.jpg,500,500,waldo,386,411,404,399,images/rotated/9_90.jpg,[386 411 404 399]
images/rotated/9_180.jpg,500,500,waldo,411,114,399,96,images/rotated/9_180.jpg,[411 114 399  96]
images/rotated/9_270.jpg,500,500,waldo,114,89,96,101,images/rotated/9_270.jpg,[114  89  96 101]
images/rotated/8_0.jpg,500,500,waldo,110,37,126,64,images/rotated/8_0.jpg,[110  37 126  64]
images/rotated/8_90.jpg,500,500,waldo,37,390,64,374,images/rotated/8_90.jpg,[ 37 390  64 374]
images/rotated/8_180.jpg,500,500,waldo,390,463,374,436,images/rotated/8_180.jpg,[390 463 374 436]
images/rotated/8_270.jpg,500,500,waldo,463,110,436,126,images/rotated/8_270.jpg,[463 110 436 126]
images/rotated/10_0.jpg,500,500,waldo,134,42,151,74,images/rotated/10_0.jpg,[134  42 151  74]
images/rotated/10_90.jpg,500,500,waldo,42,366,74,349,images/rotated/10_90.jpg,[ 42 366  74 349]
images/rotated/10_180.jpg,500,500,waldo,366,458,349,426,images/rotated/10_180.jpg,[366 458 349 426]
images/rotated/10_270.jpg,500,500,waldo,458,134,426,151,images/rotated/10_270.jpg,[458 134 426 151]
images/rotated/16_0.jpg,500,500,waldo,182,0,374,92,images/rotated/16_0.jpg,[182   0 374  92]
images/rotated/16_90.jpg,500,500,waldo,0,318,92,126,images/rotated/16_90.jpg,[  0 318  92 126]
images/rotated/16_180.jpg,500,500,waldo,318,500,126,408,images/rotated/16_180.jpg,[318 500 126 408]
images/rotated/16_270.jpg,500,500,waldo,500,182,408,374,images/rotated/16_270.jpg,[500 182 408 374]
images/rotated/20_0.jpg,500,500,waldo,49,402,56,415,images/rotated/20_0.jpg,[ 49 402  56 415]
images/rotated/20_90.jpg,500,500,waldo,402,451,415,444,images/rotated/20_90.jpg,[402 451 415 444]
images/rotated/20_180.jpg,500,500,waldo,451,98,444,85,images/rotated/20_180.jpg,[451  98 444  85]
images/rotated/20_270.jpg,500,500,waldo,98,49,85,56,images/rotated/20_270.jpg,[98 49 85 56]
images/rotated/21_0.jpg,500,500,waldo,323,451,330,461,images/rotated/21_0.jpg,[323 451 330 461]
images/rotated/21_90.jpg,500,500,waldo,451,177,461,170,images/rotated/21_90.jpg,[451 177 461 170]
images/rotated/21_180.jpg,500,500,waldo,177,49,170,39,images/rotated/21_180.jpg,[177  49 170  39]
images/rotated/21_270.jpg,500,500,waldo,49,323,39,330,images/rotated/21_270.jpg,[ 49 323  39 330]
images/rotated/22_0.jpg,500,500,waldo,245,93,252,105,images/rotated/22_0.jpg,[245  93 252 105]
images/rotated/22_90.jpg,500,500,waldo,93,255,105,248,images/rotated/22_90.jpg,[ 93 255 105 248]
images/rotated/22_180.jpg,500,500,waldo,255,407,248,395,images/rotated/22_180.jpg,[255 407 248 395]
images/rotated/22_270.jpg,500,500,waldo,407,245,395,252,images/rotated/22_270.jpg,[407 245 395 252]
images/rotated/23_0.jpg,500,500,waldo,278,217,281,225,images/rotated/23_0.jpg,[278 217 281 225]
images/rotated/23_90.jpg,500,500,waldo,217,222,225,219,images/rotated/23_90.jpg,[217 222 225 219]
images/rotated/23_180.jpg,500,500,waldo,222,283,219,275,images/rotated/23_180.jpg,[222 283 219 275]
images/rotated/23_270.jpg,500,500,waldo,283,278,275,281,images/rotated/23_270.jpg,[283 278 275 281]
images/rotated/24_0.jpg,500,500,waldo,204,474,209,484,images/rotated/24_0.jpg,[204 474 209 484]
images/rotated/24_90.jpg,500,500,waldo,474,296,484,291,images/rotated/24_90.jpg,[474 296 484 291]
images/rotated/24_180.jpg,500,500,waldo,296,26,291,16,images/rotated/24_180.jpg,[296  26 291  16]
images/rotated/24_270.jpg,500,500,waldo,26,204,16,209,images/rotated/24_270.jpg,[ 26 204  16 209]
images/rotated/25_0.jpg,500,500,waldo,313,41,322,56,images/rotated/25_0.jpg,[313  41 322  56]
images/rotated/25_90.jpg,500,500,waldo,41,187,56,178,images/rotated/25_90.jpg,[ 41 187  56 178]
images/rotated/25_180.jpg,500,500,waldo,187,459,178,444,images/rotated/25_180.jpg,[187 459 178 444]
images/rotated/25_270.jpg,500,500,waldo,459,313,444,322,images/rotated/25_270.jpg,[459 313 444 322]
images/rotated/26_0.jpg,500,500,waldo,463,236,474,251,images/rotated/26_0.jpg,[463 236 474 251]
images/rotated/26_90.jpg,500,500,waldo,236,37,251,26,images/rotated/26_90.jpg,[236  37 251  26]
images/rotated/26_180.jpg,500,500,waldo,37,264,26,249,images/rotated/26_180.jpg,[ 37 264  26 249]
images/rotated/26_270.jpg,500,500,waldo,264,463,249,474,images/rotated/26_270.jpg,[264 463 249 474]
images/rotated/27_0.jpg,500,500,waldo,94,59,109,76,images/rotated/27_0.jpg,[ 94  59 109  76]
images/rotated/27_90.jpg,500,500,waldo,59,406,76,391,images/rotated/27_90.jpg,[ 59 406  76 391]
images/rotated/27_180.jpg,500,500,waldo,406,441,391,424,images/rotated/27_180.jpg,[406 441 391 424]
images/rotated/27_270.jpg,500,500,waldo,441,94,424,109,images/rotated/27_270.jpg,[441  94 424 109]
images/rotated/28_0.jpg,500,500,waldo,367,349,377,359,images/rotated/28_0.jpg,[367 349 377 359]
images/rotated/28_90.jpg,500,500,waldo,349,133,359,123,images/rotated/28_90.jpg,[349 133 359 123]
images/rotated/28_180.jpg,500,500,waldo,133,151,123,141,images/rotated/28_180.jpg,[133 151 123 141]
images/rotated/28_270.jpg,500,500,waldo,151,367,141,377,images/rotated/28_270.jpg,[151 367 141 377]
images/rotated/29_0.jpg,500,500,waldo,362,315,369,327,images/rotated/29_0.jpg,[362 315 369 327]
images/rotated/29_90.jpg,500,500,waldo,315,138,327,131,images/rotated/29_90.jpg,[315 138 327 131]
images/rotated/29_180.jpg,500,500,waldo,138,185,131,173,images/rotated/29_180.jpg,[138 185 131 173]
images/rotated/29_270.jpg,500,500,waldo,185,362,173,369,images/rotated/29_270.jpg,[185 362 173 369]
images/rotated/30_0.jpg,500,500,waldo,377,383,385,398,images/rotated/30_0.jpg,[377 383 385 398]
images/rotated/30_90.jpg,500,500,waldo,383,123,398,115,images/rotated/30_90.jpg,[383 123 398 115]
images/rotated/30_180.jpg,500,500,waldo,123,117,115,102,images/rotated/30_180.jpg,[123 117 115 102]
images/rotated/30_270.jpg,500,500,waldo,117,377,102,385,images/rotated/30_270.jpg,[117 377 102 385]
images/rotated/31_0.jpg,500,500,waldo,401,10,440,102,images/rotated/31_0.jpg,[401  10 440 102]
images/rotated/31_90.jpg,500,500,waldo,10,99,102,60,images/rotated/31_90.jpg,[ 10  99 102  60]
images/rotated/31_180.jpg,500,500,waldo,99,490,60,398,images/rotated/31_180.jpg,[ 99 490  60 398]
images/rotated/31_270.jpg,500,500,waldo,490,401,398,440,images/rotated/31_270.jpg,[490 401 398 440]
images/rotated/32_0.jpg,500,500,waldo,223,30,286,113,images/rotated/32_0.jpg,[223  30 286 113]
images/rotated/32_90.jpg,500,500,waldo,30,277,113,214,images/rotated/32_90.jpg,[ 30 277 113 214]
images/rotated/32_180.jpg,500,500,waldo,277,470,214,387,images/rotated/32_180.jpg,[277 470 214 387]
images/rotated/32_270.jpg,500,500,waldo,470,223,387,286,images/rotated/32_270.jpg,[470 223 387 286]
images/rotated/33_0.jpg,500,500,waldo,159,0,344,344,images/rotated/33_0.jpg,[159   0 344 344]
images/rotated/33_90.jpg,500,500,waldo,0,341,344,156,images/rotated/33_90.jpg,[  0 341 344 156]
images/rotated/33_180.jpg,500,500,waldo,341,500,156,156,images/rotated/33_180.jpg,[341 500 156 156]
images/rotated/33_270.jpg,500,500,waldo,500,159,156,344,images/rotated/33_270.jpg,[500 159 156 344]
images/rotated/34_0.jpg,500,500,waldo,212,2,351,132,images/rotated/34_0.jpg,[212   2 351 132]
images/rotated/34_90.jpg,500,500,waldo,2,288,132,149,images/rotated/34_90.jpg,[  2 288 132 149]
images/rotated/34_180.jpg,500,500,waldo,288,498,149,368,images/rotated/34_180.jpg,[288 498 149 368]
images/rotated/34_270.jpg,500,500,waldo,498,212,368,351,images/rotated/34_270.jpg,[498 212 368 351]
images/rotated/35_0.jpg,500,500,waldo,250,59,429,340,images/rotated/35_0.jpg,[250  59 429 340]
images/rotated/35_90.jpg,500,500,waldo,59,250,340,71,images/rotated/35_90.jpg,[ 59 250 340  71]
images/rotated/35_180.jpg,500,500,waldo,250,441,71,160,images/rotated/35_180.jpg,[250 441  71 160]
images/rotated/35_270.jpg,500,500,waldo,441,250,160,429,images/rotated/35_270.jpg,[441 250 160 429]
images/rotated/36_0.jpg,500,500,waldo,145,16,166,38,images/rotated/36_0.jpg,[145  16 166  38]
images/rotated/36_90.jpg,500,500,waldo,16,355,38,334,images/rotated/36_90.jpg,[ 16 355  38 334]
images/rotated/36_180.jpg,500,500,waldo,355,484,334,462,images/rotated/36_180.jpg,[355 484 334 462]
images/rotated/36_270.jpg,500,500,waldo,484,145,462,166,images/rotated/36_270.jpg,[484 145 462 166]
images/rotated/36_0.jpg,500,500,waldo,228,4,254,33,images/rotated/36_0.jpg,[228   4 254  33]
images/rotated/36_90.jpg,500,500,waldo,4,272,33,246,images/rotated/36_90.jpg,[  4 272  33 246]
images/rotated/36_180.jpg,500,500,waldo,272,496,246,467,images/rotated/36_180.jpg,[272 496 246 467]
images/rotated/36_270.jpg,500,500,waldo,496,228,467,254,images/rotated/36_270.jpg,[496 228 467 254]
images/rotated/36_0.jpg,500,500,waldo,303,4,328,30,images/rotated/36_0.jpg,[303   4 328  30]
images/rotated/36_90.jpg,500,500,waldo,4,197,30,172,images/rotated/36_90.jpg,[  4 197  30 172]
images/rotated/36_180.jpg,500,500,waldo,197,496,172,470,images/rotated/36_180.jpg,[197 496 172 470]
images/rotated/36_270.jpg,500,500,waldo,496,303,470,328,images/rotated/36_270.jpg,[496 303 470 328]
images/rotated/36_0.jpg,500,500,waldo,380,6,405,32,images/rotated/36_0.jpg,[380   6 405  32]
images/rotated/36_90.jpg,500,500,waldo,6,120,32,95,images/rotated/36_90.jpg,[  6 120  32  95]
images/rotated/36_180.jpg,500,500,waldo,120,494,95,468,images/rotated/36_180.jpg,[120 494  95 468]
images/rotated/36_270.jpg,500,500,waldo,494,380,468,405,images/rotated/36_270.jpg,[494 380 468 405]
images/rotated/36_0.jpg,500,500,waldo,446,12,469,38,images/rotated/36_0.jpg,[446  12 469  38]
images/rotated/36_90.jpg,500,500,waldo,12,54,38,31,images/rotated/36_90.jpg,[12 54 38 31]
images/rotated/36_180.jpg,500,500,waldo,54,488,31,462,images/rotated/36_180.jpg,[ 54 488  31 462]
images/rotated/36_270.jpg,500,500,waldo,488,446,462,469,images/rotated/36_270.jpg,[488 446 462 469]
images/rotated/36_0.jpg,500,500,waldo,80,215,90,222,images/rotated/36_0.jpg,[ 80 215  90 222]
images/rotated/36_90.jpg,500,500,waldo,215,420,222,410,images/rotated/36_90.jpg,[215 420 222 410]
images/rotated/36_180.jpg,500,500,waldo,420,285,410,278,images/rotated/36_180.jpg,[420 285 410 278]
images/rotated/36_270.jpg,500,500,waldo,285,80,278,90,images/rotated/36_270.jpg,[285  80 278  90]
images/rotated_flipped/1_0_flipped.jpg,500,500,waldo,328,205,319,225,images/rotated_flipped/1_0_flipped.jpg,[328 205 319 225]
images/rotated_flipped/1_90_flipped.jpg,500,500,waldo,295,328,275,319,images/rotated_flipped/1_90_flipped.jpg,[295 328 275 319]
images/rotated_flipped/1_180_flipped.jpg,500,500,waldo,172,295,181,275,images/rotated_flipped/1_180_flipped.jpg,[172 295 181 275]
images/rotated_flipped/1_270_flipped.jpg,500,500,waldo,205,172,225,181,images/rotated_flipped/1_270_flipped.jpg,[205 172 225 181]
images/rotated_flipped/10_0_flipped.jpg,500,500,waldo,277,80,271,92,images/rotated_flipped/10_0_flipped.jpg,[277  80 271  92]
images/rotated_flipped/10_90_flipped.jpg,500,500,waldo,420,277,408,271,images/rotated_flipped/10_90_flipped.jpg,[420 277 408 271]
images/rotated_flipped/10_180_flipped.jpg,500,500,waldo,223,420,229,408,images/rotated_flipped/10_180_flipped.jpg,[223 420 229 408]
images/rotated_flipped/10_270_flipped.jpg,500,500,waldo,80,223,92,229,images/rotated_flipped/10_270_flipped.jpg,[ 80 223  92 229]
images/rotated_flipped/11_0_flipped.jpg,500,500,waldo,419,418,415,426,images/rotated_flipped/11_0_flipped.jpg,[419 418 415 426]
images/rotated_flipped/11_90_flipped.jpg,500,500,waldo,82,419,74,415,images/rotated_flipped/11_90_flipped.jpg,[ 82 419  74 415]
images/rotated_flipped/11_180_flipped.jpg,500,500,waldo,81,82,85,74,images/rotated_flipped/11_180_flipped.jpg,[81 82 85 74]
images/rotated_flipped/11_270_flipped.jpg,500,500,waldo,418,81,426,85,images/rotated_flipped/11_270_flipped.jpg,[418  81 426  85]
images/rotated_flipped/12_0_flipped.jpg,500,500,waldo,168,147,156,160,images/rotated_flipped/12_0_flipped.jpg,[168 147 156 160]
images/rotated_flipped/12_90_flipped.jpg,500,500,waldo,353,168,340,156,images/rotated_flipped/12_90_flipped.jpg,[353 168 340 156]
images/rotated_flipped/12_180_flipped.jpg,500,500,waldo,332,353,344,340,images/rotated_flipped/12_180_flipped.jpg,[332 353 344 340]
images/rotated_flipped/12_270_flipped.jpg,500,500,waldo,147,332,160,344,images/rotated_flipped/12_270_flipped.jpg,[147 332 160 344]
images/rotated_flipped/13_0_flipped.jpg,500,500,waldo,136,159,132,167,images/rotated_flipped/13_0_flipped.jpg,[136 159 132 167]
images/rotated_flipped/13_90_flipped.jpg,500,500,waldo,341,136,333,132,images/rotated_flipped/13_90_flipped.jpg,[341 136 333 132]
images/rotated_flipped/13_180_flipped.jpg,500,500,waldo,364,341,368,333,images/rotated_flipped/13_180_flipped.jpg,[364 341 368 333]
images/rotated_flipped/13_270_flipped.jpg,500,500,waldo,159,364,167,368,images/rotated_flipped/13_270_flipped.jpg,[159 364 167 368]
images/rotated_flipped/14_0_flipped.jpg,500,500,waldo,442,401,430,410,images/rotated_flipped/14_0_flipped.jpg,[442 401 430 410]
images/rotated_flipped/14_90_flipped.jpg,500,500,waldo,99,442,90,430,images/rotated_flipped/14_90_flipped.jpg,[ 99 442  90 430]
images/rotated_flipped/14_180_flipped.jpg,500,500,waldo,58,99,70,90,images/rotated_flipped/14_180_flipped.jpg,[58 99 70 90]
images/rotated_flipped/14_270_flipped.jpg,500,500,waldo,401,58,410,70,images/rotated_flipped/14_270_flipped.jpg,[401  58 410  70]
images/rotated_flipped/15_0_flipped.jpg,500,500,waldo,407,213,403,221,images/rotated_flipped/15_0_flipped.jpg,[407 213 403 221]
images/rotated_flipped/15_90_flipped.jpg,500,500,waldo,287,407,279,403,images/rotated_flipped/15_90_flipped.jpg,[287 407 279 403]
images/rotated_flipped/15_180_flipped.jpg,500,500,waldo,93,287,97,279,images/rotated_flipped/15_180_flipped.jpg,[ 93 287  97 279]
images/rotated_flipped/15_270_flipped.jpg,500,500,waldo,213,93,221,97,images/rotated_flipped/15_270_flipped.jpg,[213  93 221  97]
images/rotated_flipped/17_0_flipped.jpg,500,500,waldo,265,102,259,114,images/rotated_flipped/17_0_flipped.jpg,[265 102 259 114]
images/rotated_flipped/17_90_flipped.jpg,500,500,waldo,398,265,386,259,images/rotated_flipped/17_90_flipped.jpg,[398 265 386 259]
images/rotated_flipped/17_180_flipped.jpg,500,500,waldo,235,398,241,386,images/rotated_flipped/17_180_flipped.jpg,[235 398 241 386]
images/rotated_flipped/17_270_flipped.jpg,500,500,waldo,102,235,114,241,images/rotated_flipped/17_270_flipped.jpg,[102 235 114 241]
images/rotated_flipped/18_0_flipped.jpg,500,500,waldo,104,38,94,57,images/rotated_flipped/18_0_flipped.jpg,[104  38  94  57]
images/rotated_flipped/18_90_flipped.jpg,500,500,waldo,462,104,443,94,images/rotated_flipped/18_90_flipped.jpg,[462 104 443  94]
images/rotated_flipped/18_180_flipped.jpg,500,500,waldo,396,462,406,443,images/rotated_flipped/18_180_flipped.jpg,[396 462 406 443]
images/rotated_flipped/18_270_flipped.jpg,500,500,waldo,38,396,57,406,images/rotated_flipped/18_270_flipped.jpg,[ 38 396  57 406]
images/rotated_flipped/19_0_flipped.jpg,500,500,waldo,368,361,363,370,images/rotated_flipped/19_0_flipped.jpg,[368 361 363 370]
images/rotated_flipped/19_90_flipped.jpg,500,500,waldo,139,368,130,363,images/rotated_flipped/19_90_flipped.jpg,[139 368 130 363]
images/rotated_flipped/19_180_flipped.jpg,500,500,waldo,132,139,137,130,images/rotated_flipped/19_180_flipped.jpg,[132 139 137 130]
images/rotated_flipped/19_270_flipped.jpg,500,500,waldo,361,132,370,137,images/rotated_flipped/19_270_flipped.jpg,[361 132 370 137]
images/rotated_flipped/2_0_flipped.jpg,500,500,waldo,468,275,458,293,images/rotated_flipped/2_0_flipped.jpg,[468 275 458 293]
images/rotated_flipped/2_90_flipped.jpg,500,500,waldo,225,468,207,458,images/rotated_flipped/2_90_flipped.jpg,[225 468 207 458]
images/rotated_flipped/2_180_flipped.jpg,500,500,waldo,32,225,42,207,images/rotated_flipped/2_180_flipped.jpg,[ 32 225  42 207]
images/rotated_flipped/2_270_flipped.jpg,500,500,waldo,275,32,293,42,images/rotated_flipped/2_270_flipped.jpg,[275  32 293  42]
images/rotated_flipped/3_0_flipped.jpg,500,500,waldo,161,172,153,186,images/rotated_flipped/3_0_flipped.jpg,[161 172 153 186]
images/rotated_flipped/3_90_flipped.jpg,500,500,waldo,328,161,314,153,images/rotated_flipped/3_90_flipped.jpg,[328 161 314 153]
images/rotated_flipped/3_180_flipped.jpg,500,500,waldo,339,328,347,314,images/rotated_flipped/3_180_flipped.jpg,[339 328 347 314]
images/rotated_flipped/3_270_flipped.jpg,500,500,waldo,172,339,186,347,images/rotated_flipped/3_270_flipped.jpg,[172 339 186 347]
images/rotated_flipped/4_0_flipped.jpg,500,500,waldo,138,110,132,120,images/rotated_flipped/4_0_flipped.jpg,[138 110 132 120]
images/rotated_flipped/4_90_flipped.jpg,500,500,waldo,390,138,380,132,images/rotated_flipped/4_90_flipped.jpg,[390 138 380 132]
images/rotated_flipped/4_180_flipped.jpg,500,500,waldo,362,390,368,380,images/rotated_flipped/4_180_flipped.jpg,[362 390 368 380]
images/rotated_flipped/4_270_flipped.jpg,500,500,waldo,110,362,120,368,images/rotated_flipped/4_270_flipped.jpg,[110 362 120 368]
images/rotated_flipped/5_0_flipped.jpg,500,500,waldo,290,169,283,180,images/rotated_flipped/5_0_flipped.jpg,[290 169 283 180]
images/rotated_flipped/5_90_flipped.jpg,500,500,waldo,331,290,320,283,images/rotated_flipped/5_90_flipped.jpg,[331 290 320 283]
images/rotated_flipped/5_180_flipped.jpg,500,500,waldo,210,331,217,320,images/rotated_flipped/5_180_flipped.jpg,[210 331 217 320]
images/rotated_flipped/5_270_flipped.jpg,500,500,waldo,169,210,180,217,images/rotated_flipped/5_270_flipped.jpg,[169 210 180 217]
images/rotated_flipped/6_0_flipped.jpg,500,500,waldo,81,140,72,155,images/rotated_flipped/6_0_flipped.jpg,[ 81 140  72 155]
images/rotated_flipped/6_90_flipped.jpg,500,500,waldo,360,81,345,72,images/rotated_flipped/6_90_flipped.jpg,[360  81 345  72]
images/rotated_flipped/6_180_flipped.jpg,500,500,waldo,419,360,428,345,images/rotated_flipped/6_180_flipped.jpg,[419 360 428 345]
images/rotated_flipped/6_270_flipped.jpg,500,500,waldo,140,419,155,428,images/rotated_flipped/6_270_flipped.jpg,[140 419 155 428]
images/rotated_flipped/7_0_flipped.jpg,500,500,waldo,290,335,281,352,images/rotated_flipped/7_0_flipped.jpg,[290 335 281 352]
images/rotated_flipped/7_90_flipped.jpg,500,500,waldo,165,290,148,281,images/rotated_flipped/7_90_flipped.jpg,[165 290 148 281]
images/rotated_flipped/7_180_flipped.jpg,500,500,waldo,210,165,219,148,images/rotated_flipped/7_180_flipped.jpg,[210 165 219 148]
images/rotated_flipped/7_270_flipped.jpg,500,500,waldo,335,210,352,219,images/rotated_flipped/7_270_flipped.jpg,[335 210 352 219]
images/rotated_flipped/8_0_flipped.jpg,500,500,waldo,292,83,287,91,images/rotated_flipped/8_0_flipped.jpg,[292  83 287  91]
