filename,width,height,class,xmin,ymin,xmax,ymax,new_path,new_bb
images_rotated/6_90.jpg,500,500,waldo,140,81,155,72,images_rotated/6_90.jpg,"[140, 81, 155, 72]"
images_rotated/6_180.jpg,500,500,waldo,81,360,72,345,images_rotated/6_180.jpg,"[81, 360, 72, 345]"
images_rotated/6_270.jpg,500,500,waldo,360,419,345,428,images_rotated/6_270.jpg,"[360, 419, 345, 428]"
images_rotated/7_0.jpg,500,500,waldo,210,335,219,352,images_rotated/7_0.jpg,"[210, 335, 219, 352]"
images_rotated/7_90.jpg,500,500,waldo,335,290,352,281,images_rotated/7_90.jpg,"[335, 290, 352, 281]"
images_rotated/7_180.jpg,500,500,waldo,290,165,281,148,images_rotated/7_180.jpg,"[290, 165, 281, 148]"
images_rotated/7_270.jpg,500,500,waldo,165,210,148,219,images_rotated/7_270.jpg,"[165, 210, 148, 219]"
images_rotated/8_0.jpg,500,500,waldo,208,83,213,91,images_rotated/8_0.jpg,"[208, 83, 213, 91]"
images_rotated/8_90.jpg,500,500,waldo,83,292,91,287,images_rotated/8_90.jpg,"[83, 292, 91, 287]"
images_rotated/8_180.jpg,500,500,waldo,292,417,287,409,images_rotated/8_180.jpg,"[292, 417, 287, 409]"
images_rotated/8_270.jpg,500,500,waldo,417,208,409,213,images_rotated/8_270.jpg,"[417, 208, 409, 213]"
images_rotated/9_0.jpg,500,500,waldo,89,386,101,404,images_rotated/9_0.jpg,"[89, 386, 101, 404]"
images_rotated/9_90.jpg,500,500,waldo,386,411,404,399,images_rotated/9_90.jpg,"[386, 411, 404, 399]"
images_rotated/9_180.jpg,500,500,waldo,411,114,399,96,images_rotated/9_180.jpg,"[411, 114, 399, 96]"
images_rotated/9_270.jpg,500,500,waldo,114,89,96,101,images_rotated/9_270.jpg,"[114, 89, 96, 101]"
images_rotated/8_0.jpg,500,500,waldo,110,37,126,64,images_rotated/8_0.jpg,"[110, 37, 126, 64]"
images_rotated/8_90.jpg,500,500,waldo,37,390,64,374,images_rotated/8_90.jpg,"[37, 390, 64, 374]"
images_rotated/8_180.jpg,500,500,waldo,390,463,374,436,images_rotated/8_180.jpg,"[390, 463, 374, 436]"
images_rotated/8_270.jpg,500,500,waldo,463,110,436,126,images_rotated/8_270.jpg,"[463, 110, 436, 126]"
images_rotated/10_0.jpg,500,500,waldo,134,42,151,74,images_rotated/10_0.jpg,"[134, 42, 151, 74]"
images_rotated/10_90.jpg,500,500,waldo,42,366,74,349,images_rotated/10_90.jpg,"[42, 366, 74, 349]"
images_rotated/10_180.jpg,500,500,waldo,366,458,349,426,images_rotated/10_180.jpg,"[366, 458, 349, 426]"
images_rotated/10_270.jpg,500,500,waldo,458,134,426,151,images_rotated/10_270.jpg,"[458, 134, 426, 151]"
images_rotated/16_0.jpg,500,500,waldo,182,0,374,92,images_rotated/16_0.jpg,"[182, 0, 374, 92]"
images_rotated/16_90.jpg,500,500,waldo,0,318,92,126,images_rotated/16_90.jpg,"[0, 318, 92, 126]"
images_rotated/16_180.jpg,500,500,waldo,318,500,126,408,images_rotated/16_180.jpg,"[318, 500, 126, 408]"
images_rotated/16_270.jpg,500,500,waldo,500,182,408,374,images_rotated/16_270.jpg,"[500, 182, 408, 374]"
images_rotated/20_0.jpg,500,500,waldo,49,402,56,415,images_rotated/20_0.jpg,"[49, 402, 56, 415]"
images_rotated/20_90.jpg,500,500,waldo,402,451,415,444,images_rotated/20_90.jpg,"[402, 451, 415, 444]"
images_rotated/20_180.jpg,500,500,waldo,451,98,444,85,images_rotated/20_180.jpg,"[451, 98, 444, 85]"
images_rotated/20_270.jpg,500,500,waldo,98,49,85,56,images_rotated/20_270.jpg,"[98, 49, 85, 56]"
images_rotated/21_0.jpg,500,500,waldo,323,451,330,461,images_rotated/21_0.jpg,"[323, 451, 330, 461]"
images_rotated/21_90.jpg,500,500,waldo,451,177,461,170,images_rotated/21_90.jpg,"[451, 177, 461, 170]"
images_rotated/21_180.jpg,500,500,waldo,177,49,170,39,images_rotated/21_180.jpg,"[177, 49, 170, 39]"
images_rotated/21_270.jpg,500,500,waldo,49,323,39,330,images_rotated/21_270.jpg,"[49, 323, 39, 330]"
images_rotated/22_0.jpg,500,500,waldo,245,93,252,105,images_rotated/22_0.jpg,"[245, 93, 252, 105]"
images_rotated/22_90.jpg,500,500,waldo,93,255,105,248,images_rotated/22_90.jpg,"[93, 255, 105, 248]"
images_rotated/22_180.jpg,500,500,waldo,255,407,248,395,images_rotated/22_180.jpg,"[255, 407, 248, 395]"
images_rotated/22_270.jpg,500,500,waldo,407,245,395,252,images_rotated/22_270.jpg,"[407, 245, 395, 252]"
images_rotated/23_0.jpg,500,500,waldo,278,217,281,225,images_rotated/23_0.jpg,"[278, 217, 281, 225]"
images_rotated/23_90.jpg,500,500,waldo,217,222,225,219,images_rotated/23_90.jpg,"[217, 222, 225, 219]"
images_rotated/23_180.jpg,500,500,waldo,222,283,219,275,images_rotated/23_180.jpg,"[222, 283, 219, 275]"
images_rotated/23_270.jpg,500,500,waldo,283,278,275,281,images_rotated/23_270.jpg,"[283, 278, 275, 281]"
images_rotated/24_0.jpg,500,500,waldo,204,474,209,484,images_rotated/24_0.jpg,"[204, 474, 209, 484]"
images_rotated/24_90.jpg,500,500,waldo,474,296,484,291,images_rotated/24_90.jpg,"[474, 296, 484, 291]"
images_rotated/24_180.jpg,500,500,waldo,296,26,291,16,images_rotated/24_180.jpg,"[296, 26, 291, 16]"
images_rotated/24_270.jpg,500,500,waldo,26,204,16,209,images_rotated/24_270.jpg,"[26, 204, 16, 209]"
images_rotated/25_0.jpg,500,500,waldo,313,41,322,56,images_rotated/25_0.jpg,"[313, 41, 322, 56]"
images_rotated/25_90.jpg,500,500,waldo,41,187,56,178,images_rotated/25_90.jpg,"[41, 187, 56, 178]"
images_rotated/25_180.jpg,500,500,waldo,187,459,178,444,images_rotated/25_180.jpg,"[187, 459, 178, 444]"
images_rotated/25_270.jpg,500,500,waldo,459,313,444,322,images_rotated/25_270.jpg,"[459, 313, 444, 322]"
images_rotated/26_0.jpg,500,500,waldo,463,236,474,251,images_rotated/26_0.jpg,"[463, 236, 474, 251]"
images_rotated/26_90.jpg,500,500,waldo,236,37,251,26,images_rotated/26_90.jpg,"[236, 37, 251, 26]"
images_rotated/26_180.jpg,500,500,waldo,37,264,26,249,images_rotated/26_180.jpg,"[37, 264, 26, 249]"
images_rotated/26_270.jpg,500,500,waldo,264,463,249,474,images_rotated/26_270.jpg,"[264, 463, 249, 474]"
images_rotated/27_0.jpg,500,500,waldo,94,59,109,76,images_rotated/27_0.jpg,"[94, 59, 109, 76]"
images_rotated/27_90.jpg,500,500,waldo,59,406,76,391,images_rotated/27_90.jpg,"[59, 406, 76, 391]"
images_rotated/27_180.jpg,500,500,waldo,406,441,391,424,images_rotated/27_180.jpg,"[406, 441, 391, 424]"
images_rotated/27_270.jpg,500,500,waldo,441,94,424,109,images_rotated/27_270.jpg,"[441, 94, 424, 109]"
images_rotated/28_0.jpg,500,500,waldo,367,349,377,359,images_rotated/28_0.jpg,"[367, 349, 377, 359]"
images_rotated/28_90.jpg,500,500,waldo,349,133,359,123,images_rotated/28_90.jpg,"[349, 133, 359, 123]"
images_rotated/28_180.jpg,500,500,waldo,133,151,123,141,images_rotated/28_180.jpg,"[133, 151, 123, 141]"
images_rotated/28_270.jpg,500,500,waldo,151,367,141,377,images_rotated/28_270.jpg,"[151, 367, 141, 377]"
images_rotated/29_0.jpg,500,500,waldo,362,315,369,327,images_rotated/29_0.jpg,"[362, 315, 369, 327]"
images_rotated/29_90.jpg,500,500,waldo,315,138,327,131,images_rotated/29_90.jpg,"[315, 138, 327, 131]"
images_rotated/29_180.jpg,500,500,waldo,138,185,131,173,images_rotated/29_180.jpg,"[138, 185, 131, 173]"
images_rotated/29_270.jpg,500,500,waldo,185,362,173,369,images_rotated/29_270.jpg,"[185, 362, 173, 369]"
images_rotated/30_0.jpg,500,500,waldo,377,383,385,398,images_rotated/30_0.jpg,"[377, 383, 385, 398]"
images_rotated/30_90.jpg,500,500,waldo,383,123,398,115,images_rotated/30_90.jpg,"[383, 123, 398, 115]"
images_rotated/30_180.jpg,500,500,waldo,123,117,115,102,images_rotated/30_180.jpg,"[123, 117, 115, 102]"
images_rotated/30_270.jpg,500,500,waldo,117,377,102,385,images_rotated/30_270.jpg,"[117, 377, 102, 385]"
images_rotated/31_0.jpg,500,500,waldo,401,10,440,102,images_rotated/31_0.jpg,"[401, 10, 440, 102]"
images_rotated/31_90.jpg,500,500,waldo,10,99,102,60,images_rotated/31_90.jpg,"[10, 99, 102, 60]"
images_rotated/31_180.jpg,500,500,waldo,99,490,60,398,images_rotated/31_180.jpg,"[99, 490, 60, 398]"
images_rotated/31_270.jpg,500,500,waldo,490,401,398,440,images_rotated/31_270.jpg,"[490, 401, 398, 440]"
images_rotated/32_0.jpg,500,500,waldo,223,30,286,113,images_rotated/32_0.jpg,"[223, 30, 286, 113]"
images_rotated/32_90.jpg,500,500,waldo,30,277,113,214,images_rotated/32_90.jpg,"[30, 277, 113, 214]"
images_rotated/32_180.jpg,500,500,waldo,277,470,214,387,images_rotated/32_180.jpg,"[277, 470, 214, 387]"
images_rotated/32_270.jpg,500,500,waldo,470,223,387,286,images_rotated/32_270.jpg,"[470, 223, 387, 286]"
images_rotated/33_0.jpg,500,500,waldo,159,0,344,344,images_rotated/33_0.jpg,"[159, 0, 344, 344]"
images_rotated/33_90.jpg,500,500,waldo,0,341,344,156,images_rotated/33_90.jpg,"[0, 341, 344, 156]"
images_rotated/33_180.jpg,500,500,waldo,341,500,156,156,images_rotated/33_180.jpg,"[341, 500, 156, 156]"
images_rotated/33_270.jpg,500,500,waldo,500,159,156,344,images_rotated/33_270.jpg,"[500, 159, 156, 344]"
images_rotated/34_0.jpg,500,500,waldo,212,2,351,132,images_rotated/34_0.jpg,"[212, 2, 351, 132]"
images_rotated/34_90.jpg,500,500,waldo,2,288,132,149,images_rotated/34_90.jpg,"[2, 288, 132, 149]"
images_rotated/34_180.jpg,500,500,waldo,288,498,149,368,images_rotated/34_180.jpg,"[288, 498, 149, 368]"
images_rotated/34_270.jpg,500,500,waldo,498,212,368,351,images_rotated/34_270.jpg,"[498, 212, 368, 351]"
images_rotated/35_0.jpg,500,500,waldo,250,59,429,340,images_rotated/35_0.jpg,"[250, 59, 429, 340]"
images_rotated/35_90.jpg,500,500,waldo,59,250,340,71,images_rotated/35_90.jpg,"[59, 250, 340, 71]"
images_rotated/35_180.jpg,500,500,waldo,250,441,71,160,images_rotated/35_180.jpg,"[250, 441, 71, 160]"
images_rotated/35_270.jpg,500,500,waldo,441,250,160,429,images_rotated/35_270.jpg,"[441, 250, 160, 429]"
images_rotated/36_0.jpg,500,500,waldo,145,16,166,38,images_rotated/36_0.jpg,"[145, 16, 166, 38]"
images_rotated/36_90.jpg,500,500,waldo,16,355,38,334,images_rotated/36_90.jpg,"[16, 355, 38, 334]"
images_rotated/36_180.jpg,500,500,waldo,355,484,334,462,images_rotated/36_180.jpg,"[355, 484, 334, 462]"
images_rotated/36_270.jpg,500,500,waldo,484,145,462,166,images_rotated/36_270.jpg,"[484, 145, 462, 166]"
images_rotated/36_0.jpg,500,500,waldo,228,4,254,33,images_rotated/36_0.jpg,"[228, 4, 254, 33]"
images_rotated/36_90.jpg,500,500,waldo,4,272,33,246,images_rotated/36_90.jpg,"[4, 272, 33, 246]"
images_rotated/36_180.jpg,500,500,waldo,272,496,246,467,images_rotated/36_180.jpg,"[272, 496, 246, 467]"
images_rotated/36_270.jpg,500,500,waldo,496,228,467,254,images_rotated/36_270.jpg,"[496, 228, 467, 254]"
images_rotated/36_0.jpg,500,500,waldo,303,4,328,30,images_rotated/36_0.jpg,"[303, 4, 328, 30]"
images_rotated/36_90.jpg,500,500,waldo,4,197,30,172,images_rotated/36_90.jpg,"[4, 197, 30, 172]"
images_rotated/36_180.jpg,500,500,waldo,197,496,172,470,images_rotated/36_180.jpg,"[197, 496, 172, 470]"
images_rotated/36_270.jpg,500,500,waldo,496,303,470,328,images_rotated/36_270.jpg,"[496, 303, 470, 328]"
images_rotated/36_0.jpg,500,500,waldo,380,6,405,32,images_rotated/36_0.jpg,"[380, 6, 405, 32]"
images_rotated/36_90.jpg,500,500,waldo,6,120,32,95,images_rotated/36_90.jpg,"[6, 120, 32, 95]"
images_rotated/36_180.jpg,500,500,waldo,120,494,95,468,images_rotated/36_180.jpg,"[120, 494, 95, 468]"
images_rotated/36_270.jpg,500,500,waldo,494,380,468,405,images_rotated/36_270.jpg,"[494, 380, 468, 405]"
images_rotated/36_0.jpg,500,500,waldo,446,12,469,38,images_rotated/36_0.jpg,"[446, 12, 469, 38]"
images_rotated/36_90.jpg,500,500,waldo,12,54,38,31,images_rotated/36_90.jpg,"[12, 54, 38, 31]"
images_rotated/36_180.jpg,500,500,waldo,54,488,31,462,images_rotated/36_180.jpg,"[54, 488, 31, 462]"
images_rotated/36_270.jpg,500,500,waldo,488,446,462,469,images_rotated/36_270.jpg,"[488, 446, 462, 469]"
images_rotated/36_0.jpg,500,500,waldo,80,215,90,222,images_rotated/36_0.jpg,"[80, 215, 90, 222]"
images_rotated/36_90.jpg,500,500,waldo,215,420,222,410,images_rotated/36_90.jpg,"[215, 420, 222, 410]"
images_rotated/36_180.jpg,500,500,waldo,420,285,410,278,images_rotated/36_180.jpg,"[420, 285, 410, 278]"
images_rotated/36_270.jpg,500,500,waldo,285,80,278,90,images_rotated/36_270.jpg,"[285, 80, 278, 90]"
